ID 0,HP 1,AI 2,DAMAGE 3,SPD 4,SKINID 5
1,1305,Easy,107,1,1
2,1371,Normal,108,1,2
3,1437,Normal,110,1,3
4,1504,Normal,111,1,4
5,1570,Normal,113,1,5
6,1636,Normal,114,1,6
7,1702,Normal,115,1,7
8,1768,Normal,117,1,0
9,1835,Normal,118,1,0
10,1901,Normal,119,1,0
11,1967,Normal,121,1,1
12,2033,Normal,122,1,2
13,2099,Hard,124,1,3
14,2166,Hard,125,1,4
15,2232,Hard,126,1,5
16,2298,Hard,128,1,6
17,2364,Hard,129,1,7
18,2431,Hard,130,1,1
19,2497,Hard,132,1,1
20,2563,Hard,133,1,1
21,2629,Hard,135,1,1
22,2695,Hard,136,1,2
23,2762,HardCode,137,1,2
24,2828,HardCode,139,1,2
25,2894,HardCode,140,1,3
26,2960,HardCode,141,1,3
27,3026,HardCode,143,1,3
28,3093,HardCode,144,1,4
29,3225,HardCode,147,1,4
30,8135,HardCode,148,1,5
