ID 0,HP 1,AI 2,DAMAGE 3,SPD 4,SKINID 5
1,1170,Easy,94,1,1
2,1225,Easy,95,1,1
3,1280,Easy,97,1,1
4,1334,Easy,98,1,1
5,1389,Easy,100,1,1
6,1444,Easy,101,1,1
7,1499,Normal,102,1,1
8,1554,Normal,104,1,1
9,1609,Normal,105,1,1
10,1663,Normal,106,1,1
11,1718,Normal,108,1,1
12,1773,Normal,109,1,1
13,1828,Normal,111,1,1
14,1883,Normal,112,1,1
15,1938,Normal,113,1,1
16,1992,Hard,115,1,1
17,2047,Hard,116,1,1
18,2102,Hard,117,1,1
19,2157,Hard,119,1,1
20,2212,Hard,120,1,1
21,2267,Hard,122,1,1
22,2321,Hard,123,1,1
23,2376,Hard,124,1,1
24,2431,Hard,126,1,1
25,2486,Hard,127,1,1
26,2541,Hard,128,1,1
27,2596,Hard,130,1,1
28,2650,Hard,131,1,1
29,2760,Hard,134,1,1
30,6725,HardCode,135,1,2
