ID 0,HP 1,AI 2,DAMAGE 3,SPD 4,SKINID 5
1,940,Normal,75,1,4
2,975,Normal,76,1,4
3,1010,Normal,78,1,4
4,1045,Normal,79,1,4
5,1080,Normal,81,1,4
6,1115,Normal,82,1,4
7,1150,Normal,83,1,4
8,1185,Normal,85,1,4
9,1220,Hard,86,1,4
10,1255,Hard,87,1,4
11,1290,Hard,89,1,4
12,1325,Hard,90,1,4
13,1360,Hard,92,1,4
14,1395,Hard,93,1,4
15,1430,Hard,94,1,4
16,1465,Hard,96,1,4
17,1500,Hard,97,1,4
18,1535,Hard,98,1,4
19,1570,Hard,100,1,4
20,1605,Hard,101,1,4
21,1640,Hard,103,1,4
22,1675,Hard,104,1,4
23,1710,HardCode,105,1,4
24,1745,HardCode,107,1,4
25,1780,HardCode,108,1,4
26,1815,HardCode,109,1,4
27,1850,HardCode,111,1,4
28,1885,HardCode,112,1,4
29,1955,HardCode,115,1,4
30,4310,HardCode,116,1,4
