ID 0,HP 1,AI 2,DAMAGE 3,SPD 4,SKINID 5
1,1255,Easy,102,1,1
2,1317,Easy,103,1,1
3,1379,Easy,105,1,1
4,1441,Easy,106,1,1
5,1503,Easy,108,1,2
6,1564,Easy,109,1,2
7,1626,Normal,110,1,2
8,1688,Normal,112,1,2
9,1750,Normal,113,1,7
10,1812,Normal,114,1,7
11,1874,Normal,116,1,7
12,1936,Normal,117,1,6
13,1998,Normal,119,1,6
14,2060,Normal,120,1,6
15,2122,Normal,121,1,6
16,2183,Hard,123,1,5
17,2245,Hard,124,1,5
18,2307,Hard,125,1,5
19,2369,Hard,127,1,5
20,2431,Hard,128,1,4
21,2493,Hard,130,1,4
22,2555,Hard,131,1,4
23,2617,Hard,132,1,4
24,2679,Hard,134,1,3
25,2741,Hard,135,1,3
26,2802,Hard,136,1,3
27,2864,Hard,138,1,3
28,2926,Hard,139,1,5
29,3050,Hard,142,1,6
30,7610,HardCode,143,1,7
