ID 0,HP 1,AI 2,DAMAGE 3,SPD 4,SKINID 5
1,110,Easy,41,1,2
2,121,Easy,42,1,2
3,132,Easy,43,1,2
4,143,Easy,44,1,2
5,153,Easy,45,1,2
6,164,Normal,45,1,2
7,175,Normal,46,1,2
8,186,Normal,47,1,2
9,197,Normal,48,1,2
10,208,Normal,49,1,2
11,219,Normal,50,1,2
12,229,Normal,51,1,2
13,240,Normal,52,1,2
14,251,Normal,53,1,2
15,262,Normal,54,1,2
16,273,Normal,54,1,2
17,284,Hard,55,1,2
18,295,Hard,56,1,2
19,306,Hard,57,1,2
20,316,Hard,58,1,2
21,327,Hard,59,1,2
22,338,Hard,60,1,2
23,349,Hard,61,1,2
24,360,Hard,62,1,2
25,371,Hard,63,1,2
26,382,Hard,63,1,2
27,392,Hard,64,1,2
28,403,HardCode,65,1,2
29,425,HardCode,67,1,2
30,600,HardCode,67,1,2
