ID 0,HP 1,AI 2,DAMAGE 3,SPD 4,SKINID 5
1,860,Normal,67,1,0
2,888,Normal,68,1,6
3,917,Normal,70,1,0
4,945,Normal,71,1,6
5,973,Normal,73,1,0
6,1001,Normal,74,1,6
7,1030,Normal,75,1,0
8,1058,Normal,77,1,6
9,1086,Hard,78,1,0
10,1114,Hard,79,1,6
11,1143,Hard,81,1,0
12,1171,Hard,82,1,6
13,1199,Hard,84,1,0
14,1228,Hard,85,1,6
15,1256,Hard,86,1,0
16,1284,Hard,88,1,6
17,1312,Hard,89,1,0
18,1341,Hard,90,1,6
19,1369,Hard,92,1,0
20,1397,Hard,93,1,6
21,1426,Hard,95,1,0
22,1454,Hard,96,1,6
23,1482,HardCode,97,1,0
24,1510,HardCode,99,1,0
25,1539,HardCode,100,1,6
26,1567,HardCode,101,1,0
27,1595,HardCode,103,1,6
28,1623,HardCode,104,1,0
29,1680,HardCode,107,1,6
30,3470,HardCode,108,1,5
