ID 0,HP 1,AI 2,DAMAGE 3,SPD 4,SKINID 5
1,1360,Easy,111,1,3
2,1430,Easy,112,1,3
3,1500,Easy,114,1,3
4,1571,Easy,115,1,3
5,1641,Normal,117,1,3
6,1711,Normal,118,1,3
7,1781,Normal,119,1,3
8,1851,Normal,121,1,3
9,1921,Normal,122,1,3
10,1992,Normal,124,1,3
11,2062,Normal,125,1,3
12,2132,Normal,127,1,3
13,2202,Normal,128,1,3
14,2272,Normal,129,1,3
15,2342,Normal,131,1,4
16,2413,Hard,132,1,4
17,2483,Hard,134,1,4
18,2553,Hard,135,1,4
19,2623,Hard,136,1,4
20,2693,Hard,138,1,4
21,2763,Hard,139,1,4
22,2834,Hard,141,1,4
23,2904,Hard,142,1,4
24,2974,Hard,144,1,4
25,3044,Hard,145,1,4
26,3114,Hard,146,1,4
27,3184,HardCode,148,1,4
28,3255,HardCode,149,1,4
29,3395,HardCode,152,1,4
30,8595,HardCode,153,1,5
