ID 0,HP 1,AI 2,DAMAGE 3,SPD 4,SKINID 5
1,1585,Easy,126,1,0
2,1671,Easy,127,1,0
3,1757,Easy,129,1,0
4,1843,Easy,130,1,0
5,1929,Easy,132,1,0
6,2015,Easy,133,1,0
7,2101,Normal,134,1,0
8,2187,Normal,136,1,2
9,2273,Normal,137,1,2
10,2359,Normal,139,1,2
11,2445,Normal,140,1,2
12,2531,Normal,142,1,0
13,2617,Normal,143,1,4
14,2703,Normal,144,1,0
15,2789,Normal,146,1,4
16,2876,Hard,147,1,4
17,2962,Hard,149,1,0
18,3048,Hard,150,1,3
19,3134,Hard,151,1,3
20,3220,Hard,153,1,3
21,3306,Hard,154,1,0
22,3392,Hard,156,1,4
23,3478,Hard,157,1,4
24,3564,Hard,159,1,5
25,3650,Hard,160,1,0
26,3736,Hard,161,1,5
27,3822,Hard,163,1,0
28,3908,Hard,164,1,6
29,4080,Hard,167,1,0
30,10105,HardCode,168,1,2
