ID 0,HP 1,AI 2,DAMAGE 3,SPD 4,SKINID 5
1,1465,Easy,118,1,5
2,1542,Easy,119,1,2
3,1620,Easy,121,1,0
4,1697,Easy,122,1,0
5,1775,Easy,124,1,4
6,1852,Easy,125,1,0
7,1929,Normal,126,1,0
8,2007,Normal,128,1,0
9,2084,Normal,129,1,3
10,2162,Normal,131,1,0
11,2239,Normal,132,1,0
12,2317,Normal,134,1,0
13,2394,Normal,135,1,1
14,2471,Normal,136,1,0
15,2549,Normal,138,1,0
16,2626,Hard,139,1,0
17,2704,Hard,141,1,0
18,2781,Hard,142,1,4
19,2858,Hard,143,1,0
20,2936,Hard,145,1,7
21,3013,Hard,146,1,0
22,3091,Hard,148,1,0
23,3168,Hard,149,1,3
24,3246,Hard,151,1,0
25,3323,Hard,152,1,0
26,3400,Hard,153,1,2
27,3478,Hard,155,1,0
28,3555,Hard,156,1,1
29,3710,Hard,159,1,0
30,9370,HardCode,160,1,5
